Alanine_1.460	Alanine_3.760	Ethanol_1.170	Glucose_3.517	Glucose_3.533	Glycine_3.549	Histidine_7.085	Isoleucine_0.990	Isoleucine_0.927	Isoleucine_3.660	Lactate_1.320	Lactate_4.100	Leucine_0.956	Leucine_0.944	Phenylalanine_7.320	Tyrosine_7.180	Tyrosine_6.880	Valine_1.030	Valine_0.976	Valine_3.598	TSP_0.000
0.0093652954366441454	0.0090265934564521255	0.0098526781122243827	-0.0074853433101311059	-0.0083546080341140271	-0.0043779235309099112	-0.0090738154072201958	0.0030170153416161725	-0.0099824473043332463	0.0051728228405248898	-0.0015010838611237923	0.0054020417833671938	0.0062279399529071976	0.002588926477694287	-0.0093828402790725775	-0.00012830990376325527	-0.008760081681876631	-0.0074483652016899392	-0.0049771622892144452	0.0080929821827442436	0.00048910160969304305
0.0093652954366441454	0.0089330203474162102	0.0099145789129362859	-0.0074853433101311059	-0.0083546080341140271	-0.0043779235309099112	-0.0090790668077175372	0.0030170153416161725	-0.0099824473043332463	0.0051728228405248898	-0.0015504625995144978	0.0054020417833671938	0.0062279399529071976	0.002588926477694287	0.0026982941595434309	-1.7919276924490204e-05	-0.0082750382049834002	-0.0074483652016899392	-0.0049771622892144452	0.0080929821827442436	0.00048910160969304305
0.0093652954366441454	0.0089450153840763061	0.0099147884551522916	-0.0074853433101311059	-0.0083546080341140271	-0.0043779235309099112	-0.0090790668077175372	0.0030170153416161725	-0.0099824473043332463	0.0051728228405248898	-0.0015504625995144978	0.0053616484438351319	0.0062279399529071976	0.002588926477694287	0.0035122764588501106	-4.8048402297560036e-05	-0.0082151958711864075	-0.0074483652016899392	-0.0049771622892144452	0.0080929821827442436	0.00048910160969304305
0.0093652954366441454	0.0089450153840763061	0.0099147884551522916	-0.0074853433101311059	-0.0083546080341140271	-0.0043779235309099112	-0.0090790668077175372	0.0030170153416161725	-0.0099824473043332463	0.0051728228405248898	-0.0015504625995144978	0.0053616484438351319	0.0062279399529071976	0.002588926477694287	0.0028441460786584518	-0.00030523247629175854	-0.0082703362718315136	-0.0074483652016899392	-0.0049771622892144452	0.0080929821827442436	0.00048910160969304305
0.0093652954366441454	0.0089097548672242011	0.0099147884551522916	-0.0074853433101311059	-0.0083546080341140271	-0.0043779235309099112	-0.0090790668077175372	0.0030170153416161725	-0.0099824473043332463	0.0051712047744088482	-0.0015504625995144978	0.0053616484438351319	0.0062279399529071976	0.002588926477694287	0.002925424376156097	-0.00039131652668570466	-0.0079648635878034751	-0.0074483652016899392	-0.0049771622892144452	0.0080929821827442436	0.00048910160969304305
0.0093652954366441454	0.0089097548672242011	0.0099147884551522916	-0.0074853433101311059	-0.0083546080341140271	-0.0043779235309099112	-0.0090790668077175372	0.0030170153416161725	-0.0099824473043332463	0.0051712047744088482	-0.0015504625995144978	0.0053616484438351319	0.0062279399529071976	0.002588926477694287	0.0031381431842685183	0.00035500363049293174	-0.0078504070622051145	-0.0074483652016899392	-0.004976957645019371	0.0080929821827442436	0.00048910160969304305
0.0093652954366441454	0.0089040566226361306	0.0099147884551522916	-0.0074853433101311059	-0.0083546080341140271	-0.0043779235309099112	-0.0090790668077175372	0.0030170153416161725	-0.0099824473043332463	0.0051712047744088482	-0.0015504625995144978	0.0053772861579601157	0.0062279399529071976	0.002588926477694287	0.0036506275569635795	0.00040865400659252996	-0.0080329883884024331	-0.0074483652016899392	-0.004976957645019371	0.0080929821827442436	0.00048910160969304305
0.0093652954366441454	0.0089040566226361306	0.0099147884551522916	-0.0074853433101311059	-0.0083546080341140271	-0.0043779235309099112	-0.0090790668077175372	0.0030170153416161725	-0.0099824473043332463	0.0051712047744088482	-0.0015504625995144978	0.0053772861579601157	0.0062279399529071976	0.002588926477694287	0.0037282965846505249	0.00040865400659252996	-0.0081031288199623977	-0.0074483652016899392	-0.004976957645019371	0.0080929821827442436	0.00048910160969304305
0.0093652954366441454	0.0088416535270003718	0.0099147884551522916	-0.0074824998314958532	-0.0083546080341140271	-0.0043779235309099112	-0.0090790668077175372	0.0030170153416161725	-0.0099768311837238298	0.0051653228145346394	-0.0015504625995144978	0.0053582764150413367	0.0062362112797941949	0.002588926477694287	0.0023611905921492888	0.00059757384637958155	-0.0082161240419713968	-0.0074492166783339453	-0.004976957645019371	0.0080839976217187328	0.00048910160969304305
0.0093627053986490103	0.0088416535270003718	0.0099147884551522916	-0.0074824998314958532	-0.0083546080341140271	-0.0043779235309099112	-0.0090790668077175372	0.0030170153416161725	-0.0099768311837238298	0.0051653228145346394	-0.0015504625995144978	0.0053582764150413367	0.0062362112797941949	0.002588926477694287	0.0023907395014132558	0.00055745439354064168	-0.0081658578394526067	-0.0074492166783339453	-0.004976957645019371	0.0080839976217187328	0.00048910160969304305
0.0093627053986490103	0.0088416535270003718	0.0099147884551522916	-0.0074824998314958532	-0.0083546080341140271	-0.0043779235309099112	-0.009060410479137259	0.0030170153416161725	-0.0099768311837238298	0.0051653228145346394	-0.0015504625995144978	0.0053582764150413367	0.0062362112797941949	0.002588926477694287	0.0031199578329463799	0.00052297301184492211	-0.007971455224570604	-0.0074492166783339453	-0.004976957645019371	0.0080839976217187328	0.00048910160969304305
0.0093627053986490103	0.0088416535270003718	0.0099147884551522916	-0.0074835195050030785	-0.0083546080341140271	-0.0043779235309099112	-0.009060410479137259	0.0030170153416161725	-0.0099768311837238298	0.0051727774971918588	-0.0015504625995144978	0.0053582764150413367	0.0062362112797941949	0.002588926477694287	0.0031199578329463799	0.00052797276243549823	-0.008210385059065857	-0.0074492166783339453	-0.004976957645019371	0.0080839976217187328	0.00048910160969304305
0.0093627053986490103	0.0088416535270003718	0.0099276757640137554	-0.0074835195050030785	-0.0083546080341140271	-0.0043779235309099112	-0.009060410479137259	0.0030170153416161725	-0.0099768311837238298	0.0051727774971918588	-0.0015504625995144978	0.0053750808526608958	0.0062362112797941949	0.002588926477694287	0.0030518655686326748	0.00072109713299311345	-0.008210385059065857	-0.0074492166783339453	-0.004976957645019371	0.0080839976217187328	0.00048910160969304305
0.0093627053986490103	0.008782347746402689	0.0099276757640137554	-0.0074835195050030785	-0.0083546080341140271	-0.0043779235309099112	-0.009060410479137259	0.0030170153416161725	-0.0099768311837238298	0.0051727774971918588	-0.0015504625995144978	0.0052703695059354242	0.0062362112797941949	0.002588926477694287	0.003113448587084516	0.0008124961746963158	-0.0079550024115328678	-0.0074492166783339453	-0.004976957645019371	0.0080839976217187328	0.00048910160969304305
0.0093627053986490103	0.008782347746402689	0.0099276757640137554	-0.0074835195050030785	-0.0083546080341140271	-0.0043779235309099112	-0.0090650247724291828	0.0030170153416161725	-0.0099768311837238298	0.0051727774971918588	-0.0015504625995144978	0.0052853029349279497	0.0062362112797941949	0.002588926477694287	0.003029176832565636	0.00048860905497440099	-0.0081454045676804653	-0.0074492166783339453	-0.004976957645019371	0.0080839976217187328	0.00048910160969304305
0.0093627053986490103	0.008782347746402689	0.0099276757640137554	-0.0074835195050030785	-0.0083546080341140271	-0.0043779235309099112	-0.0090454965996813377	0.0030170153416161725	-0.0099768311837238298	0.0051759672308816732	-0.0015504625995144978	0.0052853029349279497	0.0062362112797941949	0.002588926477694287	0.0029775543286649601	0.00069190699117199599	-0.0081005808546833133	-0.0074492166783339453	-0.004976957645019371	0.0080839976217187328	0.00048910160969304305
0.0093627053986490103	0.0087309398958736115	0.0099276757640137554	-0.0074835195050030785	-0.0083546080341140271	-0.0043779235309099112	-0.0090454965996813377	0.0030170153416161725	-0.0099768311837238298	0.0051733790999750617	-0.0015504625995144978	0.0052853029349279497	0.0062362112797941949	0.0025857515496911926	0.0029295013794879352	0.00077056078166533488	-0.0075855411018688566	-0.0074492166783339453	-0.004976957645019371	0.0080839976217187328	0.00048910160969304305
0.0093627053986490103	0.0087309398958736115	0.0099276757640137554	-0.0074835195050030785	-0.0083546080341140271	-0.0043779235309099112	-0.0090454965996813377	0.0030170153416161725	-0.0099768311837238298	0.0051733790999750617	-0.0015504625995144978	0.0053110657043747046	0.0062362112797941949	0.0025857515496911926	0.0025933397067901352	0.00089327465808285156	-0.008162651968664841	-0.0074492166783339453	-0.004976957645019371	0.0080839976217187328	0.00048910160969304305
0.0093627053986490103	0.0087309398958736115	0.0099276757640137554	-0.0074835195050030785	-0.0083546080341140271	-0.0043779235309099112	-0.0090233693598929313	0.0030170153416161725	-0.0099768311837238298	0.0051733790999750617	-0.0015504625995144978	0.0053110657043747046	0.0062362112797941949	0.0025857515496911926	0.0025853880447217342	0.00096267038967201568	-0.008092618741035321	-0.0074492166783339453	-0.004976957645019371	0.0080907881006118797	0.00048910160969304305
0.0093627053986490103	0.0087309398958736115	0.0099276757640137554	-0.0074835195050030785	-0.0083546080341140271	-0.0043779235309099112	-0.0090233693598929313	0.0030170153416161725	-0.0099768311837238298	0.0051733790999750617	-0.0015504625995144978	0.0053110657043747046	0.0062362112797941949	0.0025857515496911926	0.0025853880447217342	0.0010428491711131065	-0.0081587157406691046	-0.0074492166783339453	-0.004976957645019371	0.0080931624300950907	0.00048910160969304305
0.0093627053986490103	0.0087309398958736115	0.0099276757640137554	-0.0074835195050030785	-0.0083546080341140271	-0.0043779235309099112	-0.0090233693598929313	0.0030170153416161725	-0.0099768311837238298	0.0051733790999750617	-0.0015504625995144978	0.0053110657043747046	0.0062362112797941949	0.0025857515496911926	0.0024391561366280227	0.00093441487150248102	-0.0080739660562120941	-0.0074492166783339453	-0.004976957645019371	0.0080931624300950907	0.00048910160969304305
0.0093627053986490103	0.0087309398958736115	0.0099276757640137554	-0.0074835195050030785	-0.0083546080341140271	-0.0043779235309099112	-0.0090049628839410593	0.0030170153416161725	-0.0099768311837238298	0.0051733790999750617	-0.0015504625995144978	0.0053110657043747046	0.0062362112797941949	0.0025857515496911926	0.0026627737467823792	0.00065871314766248641	-0.0080739660562120941	-0.0074492166783339453	-0.004976957645019371	0.0080931624300950907	0.00048910160969304305
