Alanine_1.460	Alanine_3.760	Ethanol_1.170	Glucose_3.517	Glucose_3.533	Glycine_3.549	Histidine_7.085	Isoleucine_0.990	Isoleucine_0.927	Isoleucine_3.660	Lactate_1.320	Lactate_4.100	Leucine_0.956	Leucine_0.944	Phenylalanine_7.320	Tyrosine_7.180	Tyrosine_6.880	Valine_1.030	Valine_0.976	Valine_3.598	TSP_0.000
-0.0099712060825898306	0.00047553011018106571	0.0070816743035084732	0.0070446720012880566	-0.0011112068348654441	0.0016628001573172485	-0.0099765221179739117	0.003653511037695267	-0.0098609368967190122	0.005411153399686057	-0.0018675052722059646	0.0027386199691328533	0.0043645940020665026	0.0020537244603300482	-0.0071880290369510155	-0.0016217991320702126	0.0066402478430438536	-0.0065824497616663452	-0.0047792601960023086	-0.0085203468959686949	-0.00042357495528179412
-0.0099712060825898306	0.00047553011018106571	0.0070816743035084732	0.0070446720012880566	-0.0011098591667338155	0.0016628001573172485	-0.0099765221179739117	0.003653511037695267	-0.0098609368967190122	0.005411153399686057	-0.0018675052722059646	0.0027705375831014265	0.0043645940020665026	0.0020537244603300482	-0.00064441645890206227	-0.00027155765220312524	0.0018178761251467172	-0.0065824497616663452	-0.0047792601960023086	-0.0085324116326891894	-0.00042357495528179412
-0.0099712060825898306	0.00047553011018106571	0.0070816743035084732	0.0070446720012880566	-0.0011098591667338155	0.0016628001573172485	-0.0099765221179739117	0.0036524196151003271	-0.0098609368967190122	0.005411153399686057	-0.0018675052722059646	0.0027662081980646663	0.0043645940020665026	0.0020537244603300482	-0.00047297670914298214	-0.00066575768128144044	0.00042589141566974631	-0.0065824497616663452	-0.0047792601960023086	-0.0085324116326891894	-0.00042357495528179412
-0.0099712060825898306	0.00047553011018106571	0.0070777698318115114	0.0070446720012880566	-0.0011098591667338155	0.0016628001573172485	-0.0099765221179739117	0.0036524196151003271	-0.0098609368967190122	0.005411153399686057	-0.0018675052722059646	0.0027662081980646663	0.0043645940020665026	0.0020537244603300482	-0.00040025586512043403	0.00089124712485661069	0.0023778299145921881	-0.0065824497616663452	-0.0047792601960023086	-0.0085324116326891894	-0.00042357495528179412
-0.0099712060825898306	0.00047553011018106571	0.0070777698318115114	0.0070446720012880566	-0.0011098591667338155	0.0016628001573172485	-0.0099765221179739117	0.0036524196151003271	-0.0098609368967190122	0.005411153399686057	-0.0018675052722059646	0.0027662081980646663	0.0043645940020665026	0.0020537244603300482	-0.0004398489989956688	0.00054198644994392017	0.00043973534639976143	-0.0065824497616663452	-0.0047792601960023086	-0.0085324116326891894	-0.00042357495528179412
-0.0099712060825898306	0.00047553011018106571	0.0070672870835856768	0.0070446720012880566	-0.0011098591667338155	0.0016628001573172485	-0.0099765221179739117	0.0036524196151003271	-0.0098609368967190122	0.005411153399686057	-0.0018675052722059646	0.0027662081980646663	0.0043645940020665026	0.0020537244603300482	-0.00048242485083975842	0.0013990314279242397	0.00097007446758364674	-0.0065824497616663452	-0.0047792601960023086	-0.0085324116326891894	-0.00042357495528179412
-0.0099712060825898306	0.00047553011018106571	0.0070476911141935748	0.0070394864358478918	-0.0011098591667338155	0.0016628001573172485	-0.0099765221179739117	0.0036524196151003271	-0.0098609368967190122	0.005411153399686057	-0.0018675052722059646	0.0027906290052099221	0.0043645940020665026	0.0020462973471599977	-0.00048242485083975842	0.0020775146090944701	0.0012513591581329916	-0.0065824497616663452	-0.0047792601960023086	-0.0085324116326891894	-0.00042357495528179412
-0.0099712060825898306	0.00047553011018106571	0.0070476911141935748	0.0070394864358478918	-0.0011098591667338155	0.0016628001573172485	-0.0099765221179739117	0.0036524196151003271	-0.0098609368967190122	0.005411153399686057	-0.0018675052722059646	0.0027906290052099221	0.0043645940020665026	0.0020462973471599977	-0.00073881342548960845	0.0011923857979716374	0.0012782270925987497	-0.0065824497616663452	-0.0047792601960023086	-0.0085324116326891894	-0.00042357495528179412
-0.0099712060825898306	0.00048400741598969739	0.0070903071446640781	0.0070394864358478918	-0.0011098591667338155	0.0016628001573172485	-0.0099765221179739117	0.0036524196151003271	-0.0098609368967190122	0.005411153399686057	-0.0018675052722059646	0.0027906290052099221	0.0043645940020665026	0.0020462973471599977	-0.00058574893744391121	0.0012233223846551504	0.0016185493456692193	-0.0065824497616663452	-0.0047792601960023086	-0.0085324116326891894	-0.00042357495528179412
-0.0099712060825898306	0.00048400741598969739	0.0070903071446640781	0.0070394864358478918	-0.0011098591667338155	0.0016628001573172485	-0.0099765221179739117	0.0036524196151003271	-0.0098609368967190122	0.005411153399686057	-0.0018675052722059646	0.0027906290052099221	0.0043645940020665026	0.0020462973471599977	-0.00059402985786110099	0.0011539006971971761	0.0013617495713153308	-0.0065824497616663452	-0.0047792601960023086	-0.0085324116326891894	-0.00042357495528179412
